City,Bathroom,Balcony,BHK,Area (Sqft),Floor Ratio,New Property,Resale,Furnished,Semi-Furnished,Freehold,Co-operative Society,Leasehold,Power Of Attorney,Age Less than 5 Years,Age 5 to 10 Years,Age 15 to 20 Years,New Construction,Age above 20 Years,Main Road,Garden/Park,Pool,Parking Spaces,Amount (Lac)
Noida,3,3,3,1800,0.57,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,135
Noida,2,4,3,1350,0.78,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,100
Noida,3,2,3,1280,0.24,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,105
Noida,2,2,2,750,0.45,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,101
Noida,4,4,4,1995,0.85,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,140
Noida,4,3,3,1150,0.3,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,140
Noida,3,2,2,1045,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,105
Noida,2,3,2,1082,0.84,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,81
Noida,2,3,3,1420,0.5,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,125
Noida,2,2,3,1340,0.55,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,120
Noida,2,3,3,1295,0.67,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,120
Noida,2,3,2,1082,0.74,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,84
Noida,2,3,3,1050,0.45,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,135
Noida,2,4,3,1625,0.35,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,2,125
Noida,2,4,3,918,0.56,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,130
Noida,2,3,2,1000,0.83,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,90
Noida,2,3,3,1625,0.33,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,142
Noida,2,4,3,1200,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,110
Noida,2,4,3,1650,0.92,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,140
Noida,2,2,2,1145,0.44,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,97
Noida,2,4,3,1535,0.54,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,138
Noida,2,3,3,1050,0.56,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,114
Noida,2,4,3,1205,0.53,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,105
Noida,4,3,3,1750,0.22,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,140
Noida,3,4,3,1550,0.44,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,135
Noida,2,4,2,1148,0.47,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,79
Noida,3,4,3,1100,0.45,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,150
Noida,3,4,3,1120,0.76,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,113
Noida,2,2,2,1050,0.84,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,92
Noida,2,4,3,950,0.42,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,130
Noida,4,3,3,1050,0.5,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,114
Noida,2,3,2,850,0.45,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,90
Noida,2,4,3,1458,0.7,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,104
Noida,2,2,2,1356,0.58,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,111
Noida,4,3,3,1750,0.33,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,130
Noida,3,4,3,1500,0.72,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,120
Noida,3,2,2,1220,0.4,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,114
Noida,2,2,2,1250,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,85
Noida,3,2,3,1150,0.71,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,130
Noida,2,4,2,1036,0.76,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,138
Noida,2,2,2,1100,0.5,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,95
Noida,2,2,2,800,0.47,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,80
Noida,2,4,2,700,0.37,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,90
Noida,4,2,3,1563,0.4,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,125
Noida,2,4,2,1148,0.58,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,81
Noida,2,4,3,1250,0.53,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,90
Noida,2,2,2,750,0.64,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,81
Noida,2,3,3,1300,0.68,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,97
Noida,2,3,3,1175,0.6,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,90
Noida,2,2,2,1040,0.83,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,77
Noida,2,2,2,1000,0.97,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,80
Noida,2,2,3,1200,0.2,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,99
Noida,2,2,3,1350,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,114
Noida,2,4,3,1430,0.36,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,114
Noida,2,2,2,1040,0.72,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,77
Noida,2,4,3,1440,1.0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,133
Noida,2,3,3,1260,0.42,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,125
Noida,3,3,2,1200,1.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,125
Noida,3,4,3,1350,0.59,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,135
Noida,2,4,3,1350,0.44,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,140
Noida,2,2,2,1110,0.89,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,83
Noida,2,3,2,750,0.52,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,90
Noida,3,4,3,900,0.8,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,114
Noida,2,3,2,1115,0.55,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,140
Noida,3,3,3,1450,0.63,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,129
Noida,2,4,3,1000,0.36,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,133
Noida,4,3,3,1100,0.26,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,130
Noida,2,3,2,880,0.45,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,77
Noida,3,3,3,1490,0.36,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,125
Noida,3,4,3,1385,0.73,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,155
Noida,2,2,3,960,0.67,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,99
Noida,2,2,2,1165,0.31,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,88
Noida,2,2,3,1200,0.4,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,95
Noida,3,3,3,1347,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,94
Noida,2,2,2,900,0.56,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,2,80
Noida,2,2,2,950,0.31,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,80
Noida,2,3,3,1440,0.2,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,144
Noida,2,3,3,1000,0.77,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,98
Noida,2,4,2,1148,0.53,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,78
Noida,2,4,2,1148,0.79,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,81
Noida,2,4,2,1148,0.58,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,80
Noida,3,4,3,940,0.95,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,112
Noida,3,2,3,1060,0.31,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,135
Noida,2,4,2,1050,0.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,114
Noida,2,3,2,1074,0.86,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,99
Noida,2,3,2,800,0.6,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,84
Noida,2,4,2,980,0.24,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,103
Noida,3,3,3,1107,0.44,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,108
Noida,2,4,2,1110,0.82,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,80
Noida,3,4,3,1520,0.6,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,132
Noida,2,3,2,1100,0.32,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,80
Noida,3,3,3,705,1.0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,88
Noida,3,3,3,1404,0.28,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,127
Noida,3,3,3,1450,0.11,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,140
Noida,3,4,3,1000,0.05,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,125
Noida,2,4,3,1500,0.72,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,120
Noida,2,4,2,1036,0.16,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,145
Noida,2,4,3,900,0.24,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,114
Noida,3,3,3,1600,0.55,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,155
Noida,3,3,3,1150,1.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,124
Noida,3,2,3,1200,0.33,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,135
Noida,2,4,2,1225,0.48,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,90
Noida,2,3,2,1080,0.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,114
Noida,2,4,2,1150,0.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,114
Noida,2,3,3,820,0.44,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,90
Noida,3,2,3,1455,0.94,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,150
Noida,2,2,2,1080,0.62,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,100
Noida,3,3,3,1600,0.18,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,130
Noida,3,2,3,1375,0.73,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,105
Noida,2,4,3,1430,0.23,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,114
Noida,3,2,3,1640,0.64,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,155
Noida,3,2,3,1640,0.67,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,145
Noida,2,3,2,925,0.72,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,90
Noida,2,2,2,852,0.9,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,90
Noida,2,3,2,780,0.5,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,136
Noida,2,3,2,758,0.5,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,123
Noida,2,3,2,900,0.11,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,95
Noida,2,4,2,1205,0.75,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,88
Noida,3,3,3,1210,0.18,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,138
Noida,2,4,3,1010,0.24,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,132
Noida,3,3,3,1265,0.62,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,150
Noida,2,2,2,1205,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,90
Noida,2,3,3,1325,0.75,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,100
Noida,2,4,3,761,0.21,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,133
Noida,3,3,3,1550,0.64,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,120
Noida,2,3,2,1365,0.31,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,110
Noida,2,4,2,1060,0.14,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,82
Noida,2,2,2,890,0.64,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,118
Noida,2,3,3,1150,0.24,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,95
Noida,2,4,2,1180,0.62,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,100
Noida,2,4,2,1000,0.28,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,90
Noida,2,3,2,1140,0.68,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,80
Noida,3,1,4,1360,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,114
Noida,2,3,2,820,0.46,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,85
Noida,2,2,2,1025,0.55,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,92
Noida,2,2,3,1050,0.37,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,119
Noida,2,4,2,1036,0.6,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,145
Noida,2,2,2,900,0.45,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,95
Noida,2,4,3,1455,0.08,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,151
Noida,2,3,2,1110,0.45,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,78
Noida,2,4,3,1225,0.14,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,86
Noida,3,2,3,1385,0.67,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,110
Noida,2,3,2,1000,0.72,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,105
Noida,2,4,2,1148,0.53,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,84
Noida,2,4,3,1084,0.39,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,114
Noida,2,3,2,980,0.37,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,125
Noida,2,3,2,821,0.17,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,85
Noida,2,2,3,1300,0.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,110
Noida,4,3,3,1510,0.58,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,110
Noida,2,2,2,850,0.33,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,96
Noida,4,3,3,1510,0.38,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,125
Noida,3,4,3,1248,0.56,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,133
Noida,3,2,3,1190,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,105
Noida,2,2,3,1250,0.4,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,95
Noida,4,4,3,1480,0.05,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,150
Noida,2,2,3,1650,1.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,150
Noida,2,3,2,1180,0.55,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,110
Noida,3,3,3,1520,0.53,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,114
Noida,3,3,3,1333,0.05,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,130
Noida,2,2,2,1045,0.9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,80
Noida,2,4,3,958,0.8,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,135
Noida,2,2,2,796,0.85,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,2,109
Noida,2,3,2,1150,0.37,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,85
Noida,2,2,2,950,0.62,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,95
Noida,2,4,3,1295,0.83,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,110
Noida,2,4,3,1085,0.5,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,114
Noida,2,2,2,850,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,80
Noida,2,3,3,1400,0.67,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,130
Noida,4,4,3,1700,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,118
Noida,2,2,3,1375,0.37,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,137
Noida,2,2,3,1050,0.19,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,135
Noida,2,4,3,1070,1.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,114
Noida,2,3,2,1155,0.22,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,91
Noida,2,3,2,1108,0.91,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,112
Noida,1,1,2,1010,0.86,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,112
Noida,3,4,3,1400,0.13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,156
Noida,2,3,2,750,0.5,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,85
Noida,2,2,2,1235,0.6,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,85
Noida,2,2,2,1350,0.55,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,113
Noida,2,4,3,1500,0.65,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,125
Noida,3,3,3,1540,0.45,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,130
Noida,3,4,3,1700,0.28,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,130
Noida,2,4,2,1180,0.83,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,103
Noida,3,4,3,1325,0.1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,112
Noida,2,3,3,1440,0.74,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,150
Noida,3,3,3,1285,0.48,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,92
Noida,4,4,3,1400,0.33,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,130
Noida,3,2,3,1380,0.59,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,137
Noida,3,4,3,1500,0.61,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,155
Noida,2,3,2,1140,0.65,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90
Noida,2,2,2,1105,0.85,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,110
Noida,2,2,2,950,0.5,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,120
Noida,2,3,3,972,0.6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,115
Noida,2,4,3,1425,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,135
Noida,2,3,2,850,0.11,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,85
Noida,2,2,2,1350,0.91,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,111
Noida,2,3,3,850,0.06,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,130
Noida,3,3,3,1565,0.4,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,111
Noida,2,2,3,1435,0.57,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,148
Noida,2,2,3,1648,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,130
Noida,2,3,3,1440,0.57,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,152
Noida,2,3,2,1050,0.52,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,105
Noida,2,3,2,1165,0.31,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,91
Noida,2,2,3,1500,0.75,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,150
Noida,3,4,3,1248,0.39,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,133
Noida,2,2,2,890,0.25,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,2,84
Noida,3,3,3,1400,0.07,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,100
Noida,2,3,3,1365,0.85,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,125
Noida,2,2,2,780,0.44,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,84
Noida,3,2,3,1655,0.7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,125
Noida,2,4,3,1077,0.85,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,149
Noida,2,4,2,1148,0.47,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,85
Noida,2,4,2,1180,0.44,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,100
Noida,2,1,2,1015,0.7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,82
Noida,3,3,3,1545,0.28,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,135
Noida,3,3,3,1290,0.14,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,120
Noida,3,4,3,1164,0.36,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,130
Noida,2,3,2,874,0.41,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,84
Noida,3,2,3,1528,0.56,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,151
Noida,3,3,3,1850,0.57,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,140
Noida,2,3,2,1110,0.11,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,125
Noida,2,2,2,796,0.8,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,110
Noida,2,2,2,735,0.7,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,93
Noida,3,4,3,1405,0.36,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,150
Noida,2,2,2,1075,0.33,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,87
Noida,2,2,2,735,0.75,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,94
Noida,2,2,2,875,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,92
Noida,2,2,2,1195,0.16,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,90
Noida,3,4,3,1500,0.65,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,123
Noida,3,3,3,894,0.06,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,155
Noida,3,3,3,1400,0.26,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,141
Noida,3,3,3,1350,0.89,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,125
Noida,4,4,3,1775,0.18,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,126
Noida,2,4,2,880,0.2,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,82
Noida,2,3,3,950,0.16,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,93
Noida,4,4,3,1405,0.56,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,150
Noida,2,3,3,906,0.5,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,153
Noida,2,3,2,1202,0.13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,87
Noida,2,2,3,1300,0.4,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,93
Noida,3,3,3,1750,0.25,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,150
Noida,2,2,2,925,0.61,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,130
Noida,2,2,2,779,0.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,80
Noida,2,4,2,1165,0.44,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,108
Noida,2,3,2,1190,0.68,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,85
Noida,3,4,3,1619,0.4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,115
Noida,3,4,3,1384,1.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,2,114
Noida,2,3,2,1230,0.16,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,130
Noida,2,3,3,1100,0.56,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,150
Noida,2,3,2,1060,0.07,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,85
Noida,2,4,3,923,0.16,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,140
Noida,2,4,3,843,0.16,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,124
Noida,3,4,3,997,0.6,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,140
Noida,3,4,3,762,0.28,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,112
Noida,2,4,2,647,0.28,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,89
Noida,2,2,2,1246,0.86,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,99
Noida,4,3,3,1500,0.72,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,150
Noida,2,4,2,1350,0.5,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,125
Noida,2,2,2,1262,0.33,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,140
Noida,2,4,2,1148,0.47,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,84
Noida,2,2,2,1035,0.27,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,78
Noida,3,3,3,1610,0.73,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,142
Noida,2,2,2,1110,0.68,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,98
